Datetime,Open,High,Low,Close,Volume,RSI,MACD
2020-02-16,264.89,274.03,232.01,259.15,65183.85454119,70.29355719856422,26.87295136356957
2020-02-17,259.21,268.52,242.08,267.75,63456.68148214,72.45886611246745,26.851740413625095
2020-02-18,267.88,285.7,258.75,282.53,47226.81576777,75.73266478918126,27.708150747274004
2020-02-19,282.55,285.28,250.0,258.51,56546.31796625,62.69036439121431,26.14723974660268
2020-02-20,258.46,264.3,242.03,257.08,63699.92634291,62.005742798255454,24.51225546121509
2020-02-21,257.07,269.11,253.87,265.22,28237.26290493,64.38970014018682,23.601287654017256
2020-02-22,265.25,266.7,256.31,261.63,21024.60917449,62.526333936164335,22.33222412810423
2020-02-23,261.59,275.33,261.1,274.58,21230.24892018,66.31336953405096,22.11649374024529
2020-02-24,274.55,277.0,256.51,265.52,37049.50954149,61.62147333377423,20.97269934815924
2020-02-25,265.53,266.17,245.0,246.8,41633.70517052,53.239544638889605,18.344225686574333
2020-02-26,246.71,250.29,215.02,223.9,64122.27683111,45.14905398780658,14.249048593462788
2020-02-27,224.03,237.99,210.02,227.68,63723.7849787,46.59179866641795,11.179732653350186
2020-02-28,227.68,234.5,214.07,226.82,53172.85119147,46.29345536474946,8.578989593109839
2020-02-29,226.81,232.96,216.9,217.41,27081.88654965,43.045497391936365,5.692948852544191
2020-03-01,217.25,227.86,211.65,217.77,36132.80309697,43.20965569931062,3.3956468609039234
2020-03-02,217.77,234.28,216.14,231.92,36678.87885979,49.38489214503008,2.685844481574378
2020-03-03,231.93,232.43,220.0,223.86,42086.4238265,46.296779348805174,1.4561606290332634
2020-03-04,223.84,228.81,220.35,224.31,29274.14663588,46.497934772669886,0.5120361220106702
2020-03-05,224.31,234.0,224.31,228.38,30806.18521167,48.38117661643324,0.09117462936319498
2020-03-06,228.36,245.12,227.38,244.97,31143.54600842,55.28962505798449,1.083819617979998
2020-03-07,244.91,251.88,236.15,237.28,27262.98815971,51.82709222423109,1.2357344139848294
2020-03-08,237.27,237.27,195.93,199.36,62371.87449553,38.89272246116479,-1.6842837306152205
2020-03-09,199.38,208.5,190.0,202.81,67176.59925263,40.35128472397937,-3.677639442417359
2020-03-10,202.77,206.09,195.51,200.64,48541.77880209,39.70926378137709,-5.370580362576675
2020-03-11,200.64,203.11,181.77,194.51,41532.10211655,37.8759339591824,-7.124758230364421
2020-03-12,194.6,195.48,101.58,107.81,142150.59110999,22.237821879476158,-15.334159599937578
2020-03-13,107.82,143.89,86.0,134.15,191467.1986172,31.492108168838016,-19.490081931085342
2020-03-14,134.14,134.67,121.04,122.53,54780.08446019,29.806852953443837,-23.45098880670156
2020-03-15,122.54,133.31,120.41,123.71,51708.77315452,30.2152522832843,-26.192884634529662
2020-03-16,123.79,124.32,101.08,111.04,101445.80346164,28.31058779712197,-29.05331145536897
2020-03-17,111.03,120.95,109.19,115.73,70172.1588719,30.067903219693733,-30.58916367733292
2020-03-18,115.71,118.36,110.0,118.09,55568.34525106,30.984680928004494,-31.25561013411567
2020-03-19,118.1,142.87,115.5,136.33,66717.17180816,37.77443237324907,-29.96652276966779
2020-03-20,136.33,152.73,115.22,133.42,86031.21790493,37.14654799824157,-28.84719195399302
2020-03-21,133.45,137.44,125.76,132.66,54926.51114474,36.97369383027996,-27.702107218589788
2020-03-22,132.64,137.1,121.13,122.33,40627.9264647,34.61588674433699,-27.313313112862602
2020-03-23,122.33,137.42,119.59,135.94,49472.46619076,40.041039944901556,-25.61174151307219
2020-03-24,135.89,143.46,132.51,138.47,38291.12657854,41.02072454412776,-23.784906310808253
2020-03-25,138.46,142.24,132.59,136.02,33670.17773513,40.333453813472886,-22.278013701503937
2020-03-26,136.02,139.6,133.39,138.34,28368.79717575,41.33576940178218,-20.65844811072128
2020-03-27,138.37,141.15,129.81,131.31,26853.63663833,39.18757304102478,-19.714931501296462
2020-03-28,131.32,132.86,124.98,130.92,36979.42773378,39.06627774756584,-18.782148613555705
2020-03-29,130.97,131.79,123.85,124.47,21305.76189656,37.02514103395367,-18.35182414465845
2020-03-30,124.47,135.15,124.14,132.07,24515.2525654,40.94072662230255,-17.19926994088246
2020-03-31,132.07,135.0,130.42,132.81,15468.1025852,41.32328535318305,-16.041237217800017
2020-04-01,132.77,136.7,128.74,135.64,18933.63584971,42.847973595681815,-14.725385514897255
2020-04-02,135.65,151.11,135.07,141.4,34784.49433034,45.92769127557836,-13.067149730401951
2020-04-03,141.31,146.63,137.98,141.38,29799.18038266,45.91843878648002,-11.620644204311333
2020-04-04,141.34,146.25,139.0,144.13,21531.94408198,47.48502574198219,-10.135539940800896
2020-04-05,144.11,145.52,140.74,142.63,15605.00540679,46.69055560684478,-8.976150105391838
2020-04-06,142.64,171.84,142.61,171.34,47733.76681535,60.360709128693124,-5.675247526591107
2020-04-07,171.34,176.19,162.28,164.66,48010.52258943,56.71647382439731,-3.557272599877251
2020-04-08,164.61,174.4,163.55,173.07,42980.14217547,59.99145670117185,-1.186468624817934
2020-04-09,173.1,173.27,165.31,169.68,17839.26093196,58.0836741787687,0.41409253655123734
2020-04-10,169.65,170.08,152.12,157.8,42789.63593255,51.85966030836471,0.7156821354980138
2020-04-11,157.8,161.23,154.0,158.32,21663.2633497,52.1016010760352,0.9852958425304053
2020-04-12,158.32,164.73,155.07,158.65,23220.66185584,52.26555697357753,1.2116279965583203
2020-04-13,158.61,158.91,148.22,156.34,28867.5468731,50.950816839142206,1.19087252753107
2020-04-14,156.33,161.77,154.8,158.47,18111.6380969,52.14616224705835,1.3309544531931579
2020-04-15,158.46,161.23,152.09,152.75,18756.79322554,48.712901816865404,0.9692413812395841
2020-04-16,152.69,174.73,148.28,172.27,40150.32325026,58.70488221951948,2.231953460122213
2020-04-17,172.31,174.84,168.33,170.64,25781.87033249,57.694077744361834,3.0657939383337123
2020-04-18,170.64,189.37,170.58,187.4,34064.29413469,64.46856952915064,5.021129994615279
2020-04-19,187.41,188.25,176.04,180.02,34973.33700164,59.91864134759083,5.907149639911495
2020-04-20,180.07,186.37,166.66,170.38,53018.09724973,54.50716848157174,5.765003782067652
2020-04-21,170.28,174.68,168.05,170.71,31851.06050979,54.65813287183207,5.614262682251933
2020-04-22,170.7,183.87,169.88,182.71,28387.19290552,59.8727554095868,6.389445436729602
2020-04-23,182.72,193.51,178.24,185.57,52177.53516876,61.02328600005165,7.152116307767898
2020-04-24,185.55,189.85,184.7,187.6,30254.21356528,61.85920323669405,7.830082188977173
2020-04-25,187.6,198.12,185.8,194.22,35668.92385857,64.53071520663414,8.800111501161354
2020-04-26,194.22,199.93,192.38,197.46,36189.11447139,65.79355149491312,9.718281344027474
2020-04-27,197.42,199.0,189.62,196.37,37497.5170681,64.95567902707633,10.239943969133094
2020-04-28,196.36,197.51,192.34,196.24,23883.30375562,64.84960636412531,10.521589114510618
2020-04-29,196.24,218.79,196.24,215.37,65448.67873486,72.07598229371419,12.148387002034184
2020-04-30,215.38,227.2,201.52,206.18,91075.11767125,65.14699203517007,12.551395181694716
2020-05-01,206.13,217.04,206.02,212.06,35174.19795284,67.31225590036033,13.193166317534775
2020-05-02,212.04,215.41,210.41,213.91,16113.01201826,67.98614376967151,13.693207334873449
2020-05-03,213.91,219.06,205.02,209.82,31347.59172598,64.80525015956029,13.602661609598925
2020-05-04,209.88,210.61,194.85,206.61,48837.07489397,62.33999483708732,13.120636763761638
2020-05-05,206.5,211.64,201.29,205.31,33684.76316573,61.32258675495186,12.489755340228015
2020-05-06,205.31,210.72,196.75,199.07,40582.50476887,56.551690893873364,11.355363850676298
2020-05-07,198.91,215.0,195.72,211.87,46374.65468247,62.92381936624562,11.35827235486596
2020-05-08,211.98,216.57,206.9,211.32,30380.00117005,62.49966228910969,11.187237452394982
2020-05-09,211.31,214.5,208.4,210.08,23932.35693803,61.49323441238397,10.82682848376507
2020-05-10,210.13,210.13,180.0,187.63,66514.42322995,46.79967102690468,8.630190933029212
2020-05-11,187.59,193.44,176.23,185.73,81768.74161161,45.80218250698053,6.659261901164598
2020-05-12,185.75,192.17,185.55,189.8,33008.87184557,48.34214312056072,5.363870073907009
2020-05-13,189.76,200.85,188.41,199.61,32121.14415545,53.94467477545669,5.070399325213344
2020-05-14,199.62,206.0,195.66,203.18,48192.56980297,55.82240789904472,5.067476096747242
2020-05-15,203.28,204.03,191.46,194.88,43165.41136814,50.65177999697554,4.345328540578663
2020-05-16,194.85,203.73,193.23,200.5,25947.02390664,53.77400295853978,4.178343092975609
2020-05-17,200.5,209.8,199.73,207.01,25698.57340198,57.155556611841796,4.5192138323979805
2020-05-18,207.0,217.02,206.99,214.87,42074.48140366,60.87681979527342,5.3617853367044574
2020-05-19,214.89,215.93,209.29,214.53,33167.67442652,60.63149850653622,5.933694232252748
2020-05-20,214.53,215.59,203.54,209.92,60089.71252329,57.26206435729698,5.94640126742874
2020-05-21,209.98,211.62,191.76,198.76,83420.98747181,50.01580481498302,4.998335254903623
2020-05-22,198.74,209.11,196.27,207.29,35838.95167344,54.731173361831154,4.879043247883629
2020-05-23,207.29,211.18,204.67,206.61,19876.29690109,54.29147068482386,4.67573420252171
2020-05-24,206.62,210.52,199.53,199.85,34764.77804666,49.99170521065822,3.923902509403149
2020-05-25,199.83,205.69,198.08,204.12,28157.25634881,52.54812629140946,3.6307705275079343
2020-05-26,204.22,204.96,196.86,200.9,30925.5940057,50.45355662112895,3.1028663191569024
2020-05-27,200.88,208.39,200.73,208.26,24212.30094127,54.88054188854608,3.2410283631080006
2020-05-28,208.27,220.46,204.6,220.33,39233.10403305,61.03004022800185,4.275189185427422
2020-05-29,220.32,225.0,217.62,220.6,37524.77941051,61.15757345358477,5.0582475027953535
2020-05-30,220.6,247.0,218.8,243.68,67663.66636719,70.15027920994862,7.455250486456293
2020-05-31,243.66,245.37,229.9,231.62,63131.12013118,62.064473650084615,8.286232875518778
2020-06-01,231.6,250.45,230.69,248.2,70329.46356576,67.59457959472765,10.165478532185801
2020-06-02,248.19,253.59,225.48,237.91,78974.24955076,61.59339466842579,10.701121385333039
2020-06-03,237.72,245.04,233.23,244.54,34152.58318009,63.822093606817255,11.5277233769973
2020-06-04,244.55,246.6,236.21,243.27,54278.09424321,63.067134448042935,11.942665411754206
2020-06-05,243.2,247.81,238.98,240.13,41027.69378355,61.141391395424456,11.881179365916978
2020-06-06,240.08,244.64,237.95,241.98,25565.81893751,61.87993415860345,11.845186830108133
2020-06-07,241.95,245.16,234.9,244.52,40788.67855185,62.92189781157508,11.884620748433292
2020-06-08,244.53,247.68,241.02,246.36,20342.1842571,63.696041713036415,11.926859621782853
2020-06-09,246.36,249.75,238.4,243.83,26950.44058438,61.785834425404275,11.622210766181695
2020-06-10,243.84,250.18,242.0,247.71,29213.72515109,63.58924109586119,11.560594588531984
2020-06-11,247.71,249.99,226.0,230.55,65694.51414152,51.91930665770917,10.01168624890866
2020-06-12,230.54,239.37,228.43,237.6,30071.8454114,55.53013699505906,9.246453945797384
2020-06-13,237.6,238.69,234.71,238.13,13582.88781935,55.79888239995433,8.583819475316488
2020-06-14,238.12,238.53,229.9,231.78,19301.4309329,51.76266610042449,7.460287403283701
2020-06-15,231.78,233.49,218.29,230.87,56397.20455279,51.19119203716886,6.422417120029735
2020-06-16,230.86,235.86,228.78,235.34,33873.72540192,53.88445082962472,5.892662144602497
2020-06-17,235.35,237.33,227.76,233.81,39107.58435676,52.81029553355509,5.28840782317539
2020-06-18,233.82,234.6,228.01,231.36,20874.62969128,51.05519151908152,4.5592808440154045
2020-06-19,231.36,232.0,226.09,229.03,29448.44150332,49.37459923488755,3.750200950439762
2020-06-20,229.03,230.77,226.0,228.84,16834.24700398,49.23228288604755,3.058412419000831
2020-06-21,228.86,231.38,227.24,228.09,12033.10371101,48.63634026906902,2.421730094722477
2020-06-22,228.1,246.71,227.57,243.13,42749.76139103,59.28082602225999,3.0950789278978164
2020-06-23,243.13,244.82,240.58,243.13,25772.01785926,59.28082602225999,3.587359877788515
2020-06-24,243.13,249.87,231.07,234.6,56725.80944508,52.16942259817492,3.2517126461896453
2020-06-25,234.58,235.35,227.57,232.51,35813.60201752,50.56874029499305,2.784960967345029
2020-06-26,232.51,233.54,227.78,229.62,30688.59932996,48.35918766577508,2.1569935726110145
2020-06-27,229.65,231.32,215.42,221.01,43118.5429268,42.41332915637617,0.9535775958523516
2020-06-28,221.01,227.84,218.0,224.96,31593.8740971,45.711134138903056,0.3149630545644584
2020-06-29,224.95,229.95,221.33,227.94,33840.27419356,48.124744164055016,0.04875550165152731
2020-06-30,227.93,228.72,223.0,225.58,31755.24231115,46.366648669247446,-0.3486293959486204
2020-07-01,225.57,232.65,224.14,230.92,42331.19507593,50.75081490908776,-0.23001494938523592
2020-07-02,230.97,231.98,222.95,226.4,37583.15605603,47.23144307200546,-0.4950319505177845
2020-07-03,226.45,228.13,224.26,224.91,19297.40764164,46.09663128061258,-0.8158853622254298
2020-07-04,224.91,230.7,224.51,229.11,18373.99683372,49.760859625798545,-0.7229256664154207
2020-07-05,229.12,229.77,223.34,227.55,23297.1243015,48.443624678104335,-0.7662999712205476
2020-07-06,227.55,242.01,226.94,241.61,59458.22844791,58.982416906738585,0.33004551613981903
2020-07-07,241.62,243.69,234.57,239.28,59485.84569173,56.906427783005824,0.9993755074775663
2020-07-08,239.3,248.87,237.85,246.96,53360.88463353,61.69247114548326,2.1250400248221695
2020-07-09,246.97,247.77,238.0,242.11,46537.13227396,57.359974042536216,2.5958593472451525
2020-07-10,242.1,242.3,235.5,241.16,35352.98768047,56.52264692612244,2.8593689662689314
2020-07-11,241.19,241.6,237.6,239.12,21920.34723935,54.67686223850708,2.870501927426943
2020-07-12,239.12,243.88,236.52,242.8,36185.7929926,57.38062134899536,3.1400733137766395
2020-07-13,242.77,245.16,237.31,239.55,46815.95760889,54.299800218012706,3.056232396372252
2020-07-14,239.55,242.08,236.9,240.42,39744.45325832,54.996377467457044,3.0251179181052805
2020-07-15,240.43,241.39,236.93,238.61,26677.83554687,53.18025306968302,2.8218787352111576
2020-07-16,238.61,239.4,230.13,233.64,45655.99876116,48.44917224559728,2.2340203584683707
2020-07-17,233.65,234.78,231.73,232.7,25363.57369434,47.586882209698544,1.6730028797272212
2020-07-18,232.7,236.88,232.33,235.71,15234.59475381,50.617711948549626,1.454507671257943
2020-07-19,235.71,239.67,233.1,239.03,20596.95821802,53.791648851608784,1.5315896854628193
2020-07-20,239.04,239.68,234.18,236.0,29990.03923753,50.59549166887051,1.332818161714954
2020-07-21,236.01,246.56,235.58,245.57,34639.56719538,58.901513907711276,1.9253154788729887
2020-07-22,245.58,270.0,241.61,263.78,59951.22104165,69.43250146128926,3.820231434152106
2020-07-23,263.79,279.89,259.74,275.32,84400.21630819,73.98230495993144,6.181886596445963
2020-07-24,275.32,287.27,268.01,279.25,83828.18912748,75.32906368357378,8.275241648426118
2020-07-25,279.22,308.86,279.16,305.37,108586.62438405,81.99856553898347,11.90467661338576
2020-07-26,305.37,318.8,299.14,311.0,99211.87548602,83.06149109249733,15.061701994896737
2020-07-27,310.98,332.97,310.92,321.82,163773.22882384,84.90608656571355,18.226645504685735
2020-07-28,321.9,326.74,305.75,316.81,121825.80852673,80.53293397075086,20.098932921133667
2020-07-29,316.77,325.0,312.48,317.79,86147.19046954,80.74188409653105,21.414953741186764
2020-07-30,317.72,341.77,314.12,335.11,106183.88403811,84.00874834516863,23.583631549021163
2020-07-31,334.87,349.4,328.56,346.35,90987.18522882,85.70365372331963,25.910616936366978
2020-08-01,346.31,392.64,343.25,387.0,128671.14390497,89.88085730796655,30.681210992704905
2020-08-02,387.0,415.85,292.0,372.39,235418.80678424,80.74875501325464,32.90374239305277
2020-08-03,372.4,397.9,367.01,385.8,119659.01093775,82.50571916601702,35.33981408970084
2020-08-04,385.88,402.99,350.0,389.64,107125.18423708,82.98460634588321,37.15200913306103
2020-08-05,389.64,406.88,384.22,400.76,84111.77649061,84.32292746384421,39.03550087206901
2020-08-06,400.76,403.6,391.0,394.96,64192.76518103,80.75516030764874,39.603643962493265
2020-08-07,394.97,398.28,361.0,379.36,98532.90820622,71.93869196127994,38.35300229302521
2020-08-08,379.36,397.01,375.92,397.0,60455.80967413,75.23160927086094,38.34326306716815
2020-08-09,397.01,399.91,383.8,390.03,58799.29024345,71.65369143057221,37.34266096067415
2020-08-10,390.03,399.0,385.1,395.39,62372.7546353,72.72784449389516,36.56073439905441
2020-08-11,395.39,398.13,366.71,379.02,87291.0488519,64.66798348153023,34.225598381841735
2020-08-12,379.02,389.19,366.02,387.12,69061.36814108,66.63812879881002,32.65219439819265
2020-08-13,387.16,431.48,376.2,424.43,141673.79875427,73.86665489298613,34.02366199620894
2020-08-14,424.44,444.38,417.25,438.1,108792.09152228,75.9248926158055,35.80092393771787
2020-08-15,438.11,442.87,427.1,432.12,71076.17548672,73.20857930573162,36.30834085556427
2020-08-16,432.24,436.67,412.64,433.61,73537.59381702,73.4633279610465,36.41097985552295
2020-08-17,433.62,445.54,420.53,430.88,82090.36027716,72.1103986225549,35.85867730727949
2020-08-18,430.88,433.64,414.78,421.92,76538.41259209,67.70337973992282,34.302557905581295
2020-08-19,421.92,426.72,393.54,407.39,130006.43069132,61.17421389272505,31.533375378261212
2020-08-20,407.39,418.88,402.21,415.91,89474.40207164,63.40291829337649,29.684091342574504
2020-08-21,415.91,418.66,385.09,387.96,119151.23931895,52.712949627624724,25.66731221099576
2020-08-22,387.96,396.94,380.0,395.29,65316.86960068,54.86232947317173,22.812487396100778
2020-08-23,395.26,396.9,383.34,390.7,47932.44510584,53.23068185641136,19.949676075073683
2020-08-24,390.7,410.23,387.58,407.67,77732.9750681,58.18249333226601,18.83311819022248
2020-08-25,407.68,409.0,369.91,382.98,125549.80009289,49.90381935483325,15.774127047501793
2020-08-26,382.97,392.85,377.4,385.92,62035.11181327,50.80151903258159,13.432249348247637
2020-08-27,385.91,397.03,371.68,383.23,81038.30244768,49.92008183441583,11.22978392178652
2020-08-28,383.3,397.81,379.77,395.12,45151.27425895,53.740654124139674,10.324720879154086
2020-08-29,395.13,405.66,391.88,398.67,48964.34076138,54.8482232411517,9.781156149124058
2020-08-30,398.67,429.79,398.37,428.95,75838.10718377,62.98820911272966,11.659318754951016
2020-08-31,429.05,438.94,417.72,433.78,74490.47980328,64.09999028641252,13.383243089944244
2020-09-01,433.78,488.7,429.44,475.47,158202.11759979,71.93604611730306,17.907078473885406
2020-09-02,475.48,481.45,419.38,439.61,201686.55833065,59.83735435382396,18.38669789464967
2020-09-03,439.6,450.7,371.0,381.39,244669.1494008,46.239955051282834,13.908602593030196
2020-09-04,381.4,400.08,353.88,385.26,171428.49967042,47.1004706032024,10.550338723179948
2020-09-05,385.26,394.66,303.0,335.07,218846.85450074,38.49468074985237,3.7952278425487407
2020-09-06,335.04,360.0,316.1,352.71,152345.92772827,42.47303130734472,-0.1333089196842252
2020-09-07,352.82,358.44,323.26,353.57,110024.21356489,42.667734927167864,-3.141099158816246
2020-09-08,353.57,356.5,325.5,337.37,127584.22728048,39.926389153405374,-6.754141663448877
2020-09-09,337.37,358.9,330.8,350.86,80969.11678056,43.19905318204455,-8.431777339004896
2020-09-10,350.68,377.16,349.86,367.96,111073.50936599,47.13083138931172,-8.285973069551574
2020-09-11,367.86,375.08,355.72,373.63,76035.32653026,48.40610503034706,-7.625004219472146
2020-09-12,373.63,388.45,364.51,387.81,55802.57346343,51.55343139400019,-5.889088405655286
2020-09-13,387.78,390.14,351.89,366.38,85339.66050339,46.89733217915829,-6.17144395430978
2020-09-14,366.41,384.26,355.79,377.14,87880.66640381,49.36990002567091,-5.463985265029862
2020-09-15,377.14,382.34,362.43,364.17,101182.12857697,46.55593119241387,-5.882084750465481
2020-09-16,364.05,373.29,355.0,365.15,70874.51348078,46.80265879855329,-6.064446629362749
2020-09-17,365.09,394.06,363.42,389.35,94663.18062252,52.61955530285236,-4.207727911924849
2020-09-18,389.3,392.54,375.52,384.41,77000.25491946,51.3843794512699,-3.0991565189245307
2020-09-19,384.42,388.49,377.0,385.15,50186.2762596,51.56778202725284,-2.1362683162157055
2020-09-20,385.16,385.39,365.12,370.99,60111.66762439,47.848062685206884,-2.487096438694948
2020-09-21,371.07,375.39,331.11,340.25,123584.84899762,40.94342106971848,-5.185812529655038
2020-09-22,340.25,346.81,335.5,344.13,63428.65032044,42.07953367574572,-6.931577985197578
2020-09-23,344.14,344.61,313.36,320.76,78124.44380111,37.411156878543025,-10.084624105805574
2020-09-24,320.73,353.15,316.81,349.02,71778.40218645,45.31218621395188,-10.185675919890969
2020-09-25,348.89,357.84,337.52,351.98,52897.72967619,46.079973792263466,-9.912646134118631
2020-09-26,352.06,356.38,345.73,353.92,34349.19202403,46.60904353195372,-9.431011445731542
2020-09-27,353.97,362.1,347.33,357.47,30667.10001358,47.62184502022468,-8.662995533795993
2020-09-28,357.51,370.0,331.0,353.93,32113.02559584,46.671099571446554,-8.24494323203686
2020-09-29,353.96,360.53,350.34,359.69,20546.88848052,48.47366563306045,-7.3639627308633635
2020-09-30,359.69,361.45,351.45,359.66,17225.61968212,48.46447732497308,-6.592209201672006
2020-10-01,359.79,369.59,345.31,352.92,33712.96568383,46.33926581246835,-6.4500979272153245
2020-10-02,352.77,354.46,333.83,345.46,31307.99537278,44.03748105323649,-6.860351510735313
2020-10-03,345.5,350.91,343.68,345.9,9700.37388013,44.21349345124358,-7.068494899410723
2020-10-04,345.9,354.08,343.87,352.19,10996.58339548,46.78994718297617,-6.649251173735763
2020-10-05,352.22,356.6,348.51,353.61,10573.73858441,47.380773758374666,-6.131732571868099
2020-10-06,353.61,355.0,336.82,340.3,25368.82678178,42.60541972963947,-6.718158367306614
2020-10-07,340.27,343.19,333.02,341.66,15732.39241333,43.23496916659867,-6.992558539034178
2020-10-08,341.64,353.07,334.25,350.98,16523.27297657,47.48601347289239,-6.384381368290349
2020-10-09,350.98,368.58,346.99,365.0,17457.29960312,53.16769715494712,-4.716728241715714
2020-10-10,364.88,378.32,364.7,370.58,19338.37981313,55.24323940039428,-2.9112823078841643
2020-10-11,370.56,377.76,369.0,374.18,13869.07856546,56.580224665914116,-1.17640264681512
2020-10-12,374.27,394.71,365.35,386.48,27451.3859234,60.880074497666776,1.177436434043159
2020-10-13,386.47,387.66,374.55,381.09,24694.9867188,58.16192807007921,2.5782227631025307
